cohort_count,person_years,gender,age_group,calendar_year,incidence_rate,cohort_id,database_id
-5,299.89322381930185,,30-39,1978,-16.67260078878177,14909,Eunomia
-5,312.82956878850104,,30-39,1979,-15.983143854858612,14909,Eunomia
6,341.782340862423,,30-39,1980,17.55503220224935,14909,Eunomia
-5,382.91307323750857,,30-39,1981,-13.057793921020457,14909,Eunomia
-5,411.21149897330594,,30-39,1982,-12.159193049036254,14909,Eunomia
-5,426.0451745379877,,30-39,1983,-11.735844691638873,14909,Eunomia
-5,455.94250513347026,,30-39,1984,-10.966294968564789,14909,Eunomia
-5,479.8357289527721,,30-39,1985,-10.420232796987332,14909,Eunomia
-5,511.5482546201232,,30-39,1986,-9.774248968385221,14909,Eunomia
6,517.9438740588638,,30-39,1987,11.58426675265225,14909,Eunomia
5,554.1574264202601,,30-39,1988,9.022706836753851,14909,Eunomia
5,579.4360027378508,,30-39,1989,8.62908065148673,14909,Eunomia
7,599.6030116358659,,30-39,1990,11.674390995639369,14909,Eunomia
5,620.996577686516,,30-39,1991,8.051574162658332,14909,Eunomia
6,627.3785078713211,,30-39,1992,9.563604625790965,14909,Eunomia
-5,667.5373032169747,,30-39,1993,-7.490218113510897,14909,Eunomia
-5,674.8062970568103,,30-39,1994,-7.409533701460202,14909,Eunomia
8,676.3696098562627,,30-39,1995,11.827852528294557,14909,Eunomia
6,679.0527036276522,,30-39,1996,8.835838467245106,14909,Eunomia
5,698.8528405201916,,30-39,1997,7.154582066631146,14909,Eunomia
6,700.062970568104,,30-39,1998,8.570657572605183,14909,Eunomia
8,699.5318275154004,,30-39,1999,11.436220176592148,14909,Eunomia
12,698.0232717316906,,30-39,2000,17.191403905817936,14909,Eunomia
9,688.8432580424367,,30-39,2001,13.065381558028617,14909,Eunomia
7,714.4804928131416,,30-39,2002,9.7973283671311,14909,Eunomia
6,695.3319644079397,,30-39,2003,8.62897192581801,14909,Eunomia
6,692.2108145106092,,30-39,2004,8.667879602895225,14909,Eunomia
7,668.6461327857631,,30-39,2005,10.468915704090115,14909,Eunomia
-5,649.5824777549624,,30-39,2006,-7.697251959875242,14909,Eunomia
8,639.9397672826831,,30-39,2007,12.501176530987687,14909,Eunomia
8,618.4120465434634,,30-39,2008,12.936358605423354,14909,Eunomia
6,575.2060232717317,,30-39,2009,10.431045151218026,14909,Eunomia
14,536.7419575633128,,30-39,2010,26.08329720217297,14909,Eunomia
5,491.94524298425733,,30-39,2011,10.163732796090894,14909,Eunomia
7,430.9349760438056,,30-39,2012,16.243749960291996,14909,Eunomia
6,383.2580424366872,,30-39,2013,15.655248776654641,14909,Eunomia
6,333.9110198494182,,30-39,2014,17.96885889751642,14909,Eunomia
5,289.27036276522927,,30-39,2015,17.284867873097603,14909,Eunomia
7,241.6208076659822,,30-39,2016,28.971014821193855,14909,Eunomia
7,159.50992470910336,,30-39,2017,43.88441667667908,14909,Eunomia
5,77.50034223134838,,30-39,2018,64.5158441374925,14909,Eunomia
-5,10.302532511978097,,30-39,2019,-485.3175657719905,14909,Eunomia
0,-5,,40-49,1948,0,14909,Eunomia
0,17.987679671457904,,40-49,1949,0,14909,Eunomia
0,22.98425735797399,,40-49,1950,0,14909,Eunomia
0,33.97672826830937,,40-49,1951,0,14909,Eunomia
0,44.09034907597536,,40-49,1952,0,14909,Eunomia
-5,50.63928815879535,,40-49,1953,-98.73756487889273,14909,Eunomia
0,57.96030116358658,,40-49,1954,0,14909,Eunomia
-5,57.65366187542779,,40-49,1955,-86.72476018615254,14909,Eunomia
0,66.13552361396304,,40-49,1956,0,14909,Eunomia
-5,67.60574948665297,,40-49,1957,-73.9582067792492,14909,Eunomia
-5,70.72142368240931,,40-49,1958,-70.69993418760404,14909,Eunomia
0,60.95824777549623,,40-49,1959,0,14909,Eunomia
-5,71.8220396988364,,40-49,1960,-69.61651355163345,14909,Eunomia
-5,61.96577686516085,,40-49,1961,-80.68970087924711,14909,Eunomia
-5,65.54962354551677,,40-49,1962,-76.27808871439312,14909,Eunomia
-5,64.98562628336755,,40-49,1963,-76.94009100101113,14909,Eunomia
-5,66.68856947296372,,40-49,1964,-74.97536743575006,14909,Eunomia
-5,68.4435318275154,,40-49,1965,-73.05292211688467,14909,Eunomia
0,68.95277207392198,,40-49,1966,0,14909,Eunomia
0,72.08213552361397,,40-49,1967,0,14909,Eunomia
0,69.14168377823408,,40-49,1968,0,14909,Eunomia
0,61.95756331279945,,40-49,1969,0,14909,Eunomia
-5,60.766598220396986,,40-49,1970,-82.28204550574453,14909,Eunomia
0,60.95824777549623,,40-49,1971,0,14909,Eunomia
-5,50.59822039698837,,40-49,1972,-98.81770466966073,14909,Eunomia
-5,47.90417522245038,,40-49,1973,-104.37503572040922,14909,Eunomia
-5,51.258042436687205,,40-49,1974,-97.5456681978421,14909,Eunomia
-5,73.65092402464066,,40-49,1975,-67.88781086204973,14909,Eunomia
-5,83.15674195756331,,40-49,1976,-60.1274157969249,14909,Eunomia
-5,91.8302532511978,,40-49,1977,-54.44828717092514,14909,Eunomia
-5,114.0123203285421,,40-49,1978,-43.85490958864635,14909,Eunomia
0,135.9069130732375,,40-49,1979,0,14909,Eunomia
-5,151.92881587953457,,40-49,1980,-32.910149210697035,14909,Eunomia
-5,160.66803559206022,,40-49,1981,-31.120066798445915,14909,Eunomia
5,177.44832306639287,,40-49,1982,28.17721753351951,14909,Eunomia
0,201.49760438056126,,40-49,1983,0,14909,Eunomia
-5,218.9267624914442,,40-49,1984,-22.83868789315058,14909,Eunomia
6,222.09719370294317,,40-49,1985,27.015199516771244,14909,Eunomia
-5,235.24709103353868,,40-49,1986,-21.254247940040035,14909,Eunomia
-5,256.0328542094456,,40-49,1987,-19.528743744385988,14909,Eunomia
-5,259.2991101984942,,40-49,1988,-19.282750319399423,14909,Eunomia
-5,275.0855578370979,,40-49,1989,-18.176163224682757,14909,Eunomia
-5,299.79192334017796,,40-49,1990,-16.678234504424697,14909,Eunomia
-5,340.5639972621492,,40-49,1991,-14.681528406395962,14909,Eunomia
5,364.6406570841889,,40-49,1992,13.71212974434058,14909,Eunomia
-5,373.6427104722793,,40-49,1993,-13.381767822206589,14909,Eunomia
5,400.7145790554415,,40-49,1994,12.477709225818353,14909,Eunomia
9,424.2628336755647,,40-49,1995,21.213265187594377,14909,Eunomia
-5,447.9014373716633,,40-49,1996,-11.163170248661336,14909,Eunomia
6,447.78918548939083,,40-49,1997,13.399162361285194,14909,Eunomia
5,477.1334702258727,,40-49,1998,10.47924807629409,14909,Eunomia
5,500.5749486652977,,40-49,1999,9.988514234145542,14909,Eunomia
-5,520.5913757700206,,40-49,2000,-9.60446183459026,14909,Eunomia
8,538.4558521560575,,40-49,2001,14.85729975441219,14909,Eunomia
6,541.3169062286106,,40-49,2002,11.084080195836451,14909,Eunomia
6,577.2895277207392,,40-49,2003,10.393398306893364,14909,Eunomia
-5,581.1334702258728,,40-49,2004,-8.603875454044351,14909,Eunomia
6,578.0698151950719,,40-49,2005,10.379369138959932,14909,Eunomia
7,580.5886379192334,,40-49,2006,12.056729227577101,14909,Eunomia
6,592.908966461328,,40-49,2007,10.119597340229035,14909,Eunomia
5,592.7364818617385,,40-49,2008,8.43545176145628,14909,Eunomia
7,600.2299794661192,,40-49,2009,11.662196557103368,14909,Eunomia
7,597.7796030116358,,40-49,2010,11.71000141981048,14909,Eunomia
-5,590.6228610540726,,40-49,2011,-8.465639123884575,14909,Eunomia
7,614.8035592060232,,40-49,2012,11.385750611203392,14909,Eunomia
7,592.6488706365503,,40-49,2013,11.81137828286328,14909,Eunomia
-5,592.1861738535249,,40-49,2014,-8.443290675740652,14909,Eunomia
7,575.066392881588,,40-49,2015,12.172507534171574,14909,Eunomia
-5,557.3196440793977,,40-49,2016,-8.971512224836781,14909,Eunomia
10,526.0835044490075,,40-49,2017,19.008389191889755,14909,Eunomia
5,318.5544147843942,,40-49,2018,15.695905528052807,14909,Eunomia
-5,39.28268309377139,,40-49,2019,-127.28254809032617,14909,Eunomia
0,-5,,50-59,1958,0,14909,Eunomia
0,17.987679671457904,,50-59,1959,0,14909,Eunomia
0,23.04722792607803,,50-59,1960,0,14909,Eunomia
0,33.97672826830937,,50-59,1961,0,14909,Eunomia
0,42.97056810403833,,50-59,1962,0,14909,Eunomia
0,48.96646132785763,,50-59,1963,0,14909,Eunomia
0,55.1129363449692,,50-59,1964,0,14909,Eunomia
0,54.96235455167693,,50-59,1965,0,14909,Eunomia
0,61.95756331279945,,50-59,1966,0,14909,Eunomia
0,62.95687885010267,,50-59,1967,0,14909,Eunomia
0,67.13757700205339,,50-59,1968,0,14909,Eunomia
0,59.95893223819302,,50-59,1969,0,14909,Eunomia
0,67.95345653661876,,50-59,1970,0,14909,Eunomia
0,59.958932238193015,,50-59,1971,0,14909,Eunomia
0,64.13141683778234,,50-59,1972,0,14909,Eunomia
0,63.95619438740589,,50-59,1973,0,14909,Eunomia
0,63.95619438740589,,50-59,1974,0,14909,Eunomia
0,66.95414099931554,,50-59,1975,0,14909,Eunomia
0,67.13757700205339,,50-59,1976,0,14909,Eunomia
0,70.9514031485284,,50-59,1977,0,14909,Eunomia
0,67.95345653661875,,50-59,1978,0,14909,Eunomia
0,60.95824777549623,,50-59,1979,0,14909,Eunomia
0,56.114989733059545,,50-59,1980,0,14909,Eunomia
0,55.96167008898015,,50-59,1981,0,14909,Eunomia
0,45.968514715947975,,50-59,1982,0,14909,Eunomia
0,42.970568104038335,,50-59,1983,0,14909,Eunomia
0,48.09856262833676,,50-59,1984,0,14909,Eunomia
0,67.95345653661876,,50-59,1985,0,14909,Eunomia
0,75.94798083504449,,50-59,1986,0,14909,Eunomia
0,84.94182067077344,,50-59,1987,0,14909,Eunomia
0,107.21971252566735,,50-59,1988,0,14909,Eunomia
0,123.9151266255989,,50-59,1989,0,14909,Eunomia
0,140.9034907597536,,50-59,1990,0,14909,Eunomia
0,150.89664613278575,,50-59,1991,0,14909,Eunomia
0,169.7631759069131,,50-59,1992,0,14909,Eunomia
0,190.61464750171115,,50-59,1993,0,14909,Eunomia
0,203.69062286105407,,50-59,1994,0,14909,Eunomia
0,206.22313483915127,,50-59,1995,0,14909,Eunomia
0,224.20807665982204,,50-59,1996,0,14909,Eunomia
0,244.79945242984257,,50-59,1997,0,14909,Eunomia
0,247.34017796030116,,50-59,1998,0,14909,Eunomia
0,263.81930184804924,,50-59,1999,0,14909,Eunomia
0,287.5893223819302,,50-59,2000,0,14909,Eunomia
0,322.31348391512665,,50-59,2001,0,14909,Eunomia
0,342.14099931553733,,50-59,2002,0,14909,Eunomia
0,349.76043805612596,,50-59,2003,0,14909,Eunomia
0,377.2539356605065,,50-59,2004,0,14909,Eunomia
0,404.35592060232716,,50-59,2005,0,14909,Eunomia
0,419.025325119781,,50-59,2006,0,14909,Eunomia
0,421.71115674195755,,50-59,2007,0,14909,Eunomia
0,457.93839835728954,,50-59,2008,0,14909,Eunomia
0,478.6721423682409,,50-59,2009,0,14909,Eunomia
0,495.6605065023956,,50-59,2010,0,14909,Eunomia
0,515.6468172484599,,50-59,2011,0,14909,Eunomia
0,526.0780287474333,,50-59,2012,0,14909,Eunomia
0,560.1998631074607,,50-59,2013,0,14909,Eunomia
0,559.6167008898015,,50-59,2014,0,14909,Eunomia
0,558.6173853524983,,50-59,2015,0,14909,Eunomia
0,560.9500342231348,,50-59,2016,0,14909,Eunomia
0,572.520191649555,,50-59,2017,0,14909,Eunomia
0,507.79192334017796,,50-59,2018,0,14909,Eunomia
0,83.74811772758386,,50-59,2019,0,14909,Eunomia
0,-5,,60-69,1968,0,14909,Eunomia
0,17.987679671457904,,60-69,1969,0,14909,Eunomia
0,22.98425735797399,,60-69,1970,0,14909,Eunomia
0,33.902806297056806,,60-69,1971,0,14909,Eunomia
0,42.08624229979466,,60-69,1972,0,14909,Eunomia
0,47.96714579055441,,60-69,1973,0,14909,Eunomia
0,53.96303901437371,,60-69,1974,0,14909,Eunomia
0,53.96303901437371,,60-69,1975,0,14909,Eunomia
0,61.12525667351129,,60-69,1976,0,14909,Eunomia
0,61.95756331279945,,60-69,1977,0,14909,Eunomia
0,65.95482546201232,,60-69,1978,0,14909,Eunomia
0,58.959616700889804,,60-69,1979,0,14909,Eunomia
0,67.13757700205338,,60-69,1980,0,14909,Eunomia
0,59.958932238193015,,60-69,1981,0,14909,Eunomia
0,63.0362765229295,,60-69,1982,0,14909,Eunomia
0,62.95687885010267,,60-69,1983,0,14909,Eunomia
0,63.129363449691994,,60-69,1984,0,14909,Eunomia
0,65.95482546201232,,60-69,1985,0,14909,Eunomia
0,65.95482546201231,,60-69,1986,0,14909,Eunomia
0,69.82340862422998,,60-69,1987,0,14909,Eunomia
0,65.46201232032854,,60-69,1988,0,14909,Eunomia
0,57.960301163586585,,60-69,1989,0,14909,Eunomia
0,53.96303901437372,,60-69,1990,0,14909,Eunomia
0,53.96303901437372,,60-69,1991,0,14909,Eunomia
0,45.092402464065714,,60-69,1992,0,14909,Eunomia
0,41.634496919917865,,60-69,1993,0,14909,Eunomia
0,46.967830253251194,,60-69,1994,0,14909,Eunomia
0,66.95414099931554,,60-69,1995,0,14909,Eunomia
0,74.9158110882957,,60-69,1996,0,14909,Eunomia
0,83.94250513347023,,60-69,1997,0,14909,Eunomia
0,104.92813141683777,,60-69,1998,0,14909,Eunomia
0,120.91718001368926,,60-69,1999,0,14909,Eunomia
0,137.83709787816565,,60-69,2000,0,14909,Eunomia
0,146.89938398357287,,60-69,2001,0,14909,Eunomia
0,163.8877481177276,,60-69,2002,0,14909,Eunomia
0,184.10403832991102,,60-69,2003,0,14909,Eunomia
0,198.4065708418891,,60-69,2004,0,14909,Eunomia
0,201.86173853524983,,60-69,2005,0,14909,Eunomia
0,219.84941820670772,,60-69,2006,0,14909,Eunomia
0,239.9315537303217,,60-69,2007,0,14909,Eunomia
0,241.53867214236823,,60-69,2008,0,14909,Eunomia
0,253.70020533880904,,60-69,2009,0,14909,Eunomia
0,273.88090349075975,,60-69,2010,0,14909,Eunomia
0,307.55099247091033,,60-69,2011,0,14909,Eunomia
0,326.06433949349764,,60-69,2012,0,14909,Eunomia
0,332.312114989733,,60-69,2013,0,14909,Eunomia
0,357.1307323750856,,60-69,2014,0,14909,Eunomia
0,389.7330595482546,,60-69,2015,0,14909,Eunomia
0,408.91991786447636,,60-69,2016,0,14909,Eunomia
0,409.66735112936345,,60-69,2017,0,14909,Eunomia
0,397.3442847364819,,60-69,2018,0,14909,Eunomia
0,67.88227241615331,,60-69,2019,0,14909,Eunomia
0,-5,,70-79,1978,0,14909,Eunomia
0,17.987679671457904,,70-79,1979,0,14909,Eunomia
0,23.04722792607803,,70-79,1980,0,14909,Eunomia
0,32.977412731006154,,70-79,1981,0,14909,Eunomia
0,41.97125256673512,,70-79,1982,0,14909,Eunomia
0,47.96714579055441,,70-79,1983,0,14909,Eunomia
0,54.110882956878854,,70-79,1984,0,14909,Eunomia
0,53.96303901437371,,70-79,1985,0,14909,Eunomia
0,60.95824777549624,,70-79,1986,0,14909,Eunomia
0,61.84531143052703,,70-79,1987,0,14909,Eunomia
0,65.13347022587268,,70-79,1988,0,14909,Eunomia
0,58.959616700889804,,70-79,1989,0,14909,Eunomia
0,65.5359342915811,,70-79,1990,0,14909,Eunomia
0,57.96030116358658,,70-79,1991,0,14909,Eunomia
0,61.12525667351129,,70-79,1992,0,14909,Eunomia
0,60.95824777549623,,70-79,1993,0,14909,Eunomia
0,59.13210130047912,,70-79,1994,0,14909,Eunomia
0,61.95756331279945,,70-79,1995,0,14909,Eunomia
0,62.12731006160164,,70-79,1996,0,14909,Eunomia
0,63.1895961670089,,70-79,1997,0,14909,Eunomia
0,59.34291581108829,,70-79,1998,0,14909,Eunomia
0,51.61670088980151,,70-79,1999,0,14909,Eunomia
0,47.096509240246405,,70-79,2000,0,14909,Eunomia
0,46.64476386036961,,70-79,2001,0,14909,Eunomia
0,38.97330595482546,,70-79,2002,0,14909,Eunomia
0,36.97467488021903,,70-79,2003,0,14909,Eunomia
0,45.092402464065714,,70-79,2004,0,14909,Eunomia
0,62.95687885010267,,70-79,2005,0,14909,Eunomia
0,69.83436002737851,,70-79,2006,0,14909,Eunomia
0,79.94524298425736,,70-79,2007,0,14909,Eunomia
0,99.91238877481177,,70-79,2008,0,14909,Eunomia
0,114.14647501711157,,70-79,2009,0,14909,Eunomia
0,131.67693360711843,,70-79,2010,0,14909,Eunomia
0,139.90417522245036,,70-79,2011,0,14909,Eunomia
0,155.64407939767284,,70-79,2012,0,14909,Eunomia
0,172.68446269678302,,70-79,2013,0,14909,Eunomia
0,182.4394250513347,,70-79,2014,0,14909,Eunomia
0,183.63039014373717,,70-79,2015,0,14909,Eunomia
0,203.41683778234085,,70-79,2016,0,14909,Eunomia
0,221.50034223134838,,70-79,2017,0,14909,Eunomia
0,202.80082135523614,,70-79,2018,0,14909,Eunomia
0,40.120465434633815,,70-79,2019,0,14909,Eunomia
0,-5,,80-89,1988,0,14909,Eunomia
0,16.988364134154686,,80-89,1989,0,14909,Eunomia
0,21.984941820670773,,80-89,1990,0,14909,Eunomia
0,31.756331279945243,,80-89,1991,0,14909,Eunomia
0,39.10746064339494,,80-89,1992,0,14909,Eunomia
0,43.11841204654346,,80-89,1993,0,14909,Eunomia
0,47.40588637919233,,80-89,1994,0,14909,Eunomia
0,45.93018480492813,,80-89,1995,0,14909,Eunomia
0,50.450376454483234,,80-89,1996,0,14909,Eunomia
0,49.96577686516085,,80-89,1997,0,14909,Eunomia
0,51.564681724846,,80-89,1998,0,14909,Eunomia
0,48.91991786447639,,80-89,1999,0,14909,Eunomia
0,54.84462696783025,,80-89,2000,0,14909,Eunomia
0,49.91375770020534,,80-89,2001,0,14909,Eunomia
0,49.06502395619439,,80-89,2002,0,14909,Eunomia
0,46.521560574948666,,80-89,2003,0,14909,Eunomia
0,43.08829568788501,,80-89,2004,0,14909,Eunomia
0,45.760438056125935,,80-89,2005,0,14909,Eunomia
0,46.464065708418886,,80-89,2006,0,14909,Eunomia
0,44.67898699520876,,80-89,2007,0,14909,Eunomia
0,43.318275154004105,,80-89,2008,0,14909,Eunomia
0,42.313483915126625,,80-89,2009,0,14909,Eunomia
0,38.52429842573579,,80-89,2010,0,14909,Eunomia
0,37.62354551676934,,80-89,2011,0,14909,Eunomia
0,33.869952087611225,,80-89,2012,0,14909,Eunomia
0,29.52772073921971,,80-89,2013,0,14909,Eunomia
0,35.79739904175223,,80-89,2014,0,14909,Eunomia
0,50.7378507871321,,80-89,2015,0,14909,Eunomia
0,57.13073237508556,,80-89,2016,0,14909,Eunomia
0,65.83162217659137,,80-89,2017,0,14909,Eunomia
0,70.34360027378509,,80-89,2018,0,14909,Eunomia
0,12.459958932238193,,80-89,2019,0,14909,Eunomia
0,-5,,90-99,1998,0,14909,Eunomia
0,10.992470910335387,,90-99,1999,0,14909,Eunomia
0,13.478439425051334,,90-99,2000,0,14909,Eunomia
0,18.269678302532512,,90-99,2001,0,14909,Eunomia
0,22.65571526351814,,90-99,2002,0,14909,Eunomia
0,27.980835044490075,,90-99,2003,0,14909,Eunomia
0,34.06981519507187,,90-99,2004,0,14909,Eunomia
0,33.97672826830938,,90-99,2005,0,14909,Eunomia
0,38.42026009582477,,90-99,2006,0,14909,Eunomia
0,36.97467488021903,,90-99,2007,0,14909,Eunomia
0,38.078028747433265,,90-99,2008,0,14909,Eunomia
0,32.97741273100616,,90-99,2009,0,14909,Eunomia
0,36.8021902806297,,90-99,2010,0,14909,Eunomia
0,34.97604380561259,,90-99,2011,0,14909,Eunomia
0,35.071868583162214,,90-99,2012,0,14909,Eunomia
0,33.97672826830938,,90-99,2013,0,14909,Eunomia
0,31.597535934291578,,90-99,2014,0,14909,Eunomia
0,32.97741273100616,,90-99,2015,0,14909,Eunomia
0,32.06570841889117,,90-99,2016,0,14909,Eunomia
0,32.99110198494182,,90-99,2017,0,14909,Eunomia
0,29.686516084873375,,90-99,2018,0,14909,Eunomia
0,5.508555783709788,,90-99,2019,0,14909,Eunomia
0,-5,Female,,1908,0,14909,Eunomia
0,10.76249144421629,Female,,1909,0,14909,Eunomia
0,21.426420260095824,Female,,1910,0,14909,Eunomia
0,28.125941136208077,Female,,1911,0,14909,Eunomia
0,34.562628336755644,Female,,1912,0,14909,Eunomia
0,39.474332648870636,Female,,1913,0,14909,Eunomia
0,41.412731006160165,Female,,1914,0,14909,Eunomia
0,44.969199178644764,Female,,1915,0,14909,Eunomia
0,48.054757015742645,Female,,1916,0,14909,Eunomia
0,52.8870636550308,Female,,1917,0,14909,Eunomia
0,52.9637234770705,Female,,1918,0,14909,Eunomia
0,53.43463381245722,Female,,1919,0,14909,Eunomia
0,66.7378507871321,Female,,1920,0,14909,Eunomia
0,74.32169746748802,Female,,1921,0,14909,Eunomia
0,79.93702943189597,Female,,1922,0,14909,Eunomia
0,84.86789869952088,Female,,1923,0,14909,Eunomia
0,89.05133470225873,Female,,1924,0,14909,Eunomia
0,89.93839835728953,Female,,1925,0,14909,Eunomia
0,91.83846680355921,Female,,1926,0,14909,Eunomia
0,97.31964407939768,Female,,1927,0,14909,Eunomia
0,101.00479123887747,Female,,1928,0,14909,Eunomia
0,103.48802190280628,Female,,1929,0,14909,Eunomia
0,106.64202600958248,Female,,1930,0,14909,Eunomia
0,112.53114305270364,Female,,1931,0,14909,Eunomia
0,114.4476386036961,Female,,1932,0,14909,Eunomia
0,117.65092402464066,Female,,1933,0,14909,Eunomia
0,121.09787816563997,Female,,1934,0,14909,Eunomia
0,131.04996577686518,Female,,1935,0,14909,Eunomia
0,146.4065708418891,Female,,1936,0,14909,Eunomia
0,156.4599589322382,Female,,1937,0,14909,Eunomia
0,164.84599589322383,Female,,1938,0,14909,Eunomia
0,180.58042436687202,Female,,1939,0,14909,Eunomia
0,194.00958247775498,Female,,1940,0,14909,Eunomia
0,202.26967830253253,Female,,1941,0,14909,Eunomia
0,211.26899383983573,Female,,1942,0,14909,Eunomia
0,221.44558521560577,Female,,1943,0,14909,Eunomia
-5,239.46611909650926,Female,,1944,-20.879780483622017,14909,Eunomia
-5,257.5934291581109,Female,,1945,-19.410433008098973,14909,Eunomia
0,277.9110198494182,Female,,1946,0,14909,Eunomia
-5,293.0212183436003,Female,,1947,-17.063610711415915,14909,Eunomia
-5,308.58042436687197,Female,,1948,-16.203231330239824,14909,Eunomia
-5,321.43737166324433,Female,,1949,-15.555129679315192,14909,Eunomia
-5,335.378507871321,Female,,1950,-14.9085283721234,14909,Eunomia
0,364.7802874743326,Female,,1951,0,14909,Eunomia
0,392.59411362080766,Female,,1952,0,14909,Eunomia
-5,420.7693360711841,Female,,1953,-11.882995198001119,14909,Eunomia
0,449.43463381245715,Female,,1954,0,14909,Eunomia
-5,485.9055441478439,Female,,1955,-10.29006575499924,14909,Eunomia
-5,518.8528405201916,Female,,1956,-9.636643783210474,14909,Eunomia
0,541.6098562628337,Female,,1957,0,14909,Eunomia
-5,565.3990417522244,Female,,1958,-8.843311768807625,14909,Eunomia
-5,595.192334017796,Female,,1959,-8.400645831991683,14909,Eunomia
-5,640.6598220396988,Female,,1960,-7.804453827120397,14909,Eunomia
-5,676.021902806297,Female,,1961,-7.396210062490635,14909,Eunomia
0,706.072553045859,Female,,1962,0,14909,Eunomia
-5,741.9438740588638,Female,,1963,-6.739054226092732,14909,Eunomia
-5,784.6433949349762,Female,,1964,-6.3723215313809565,14909,Eunomia
-5,813.3607118412046,Female,,1965,-6.147334051433957,14909,Eunomia
-5,848.8952772073923,Female,,1966,-5.890008030729635,14909,Eunomia
0,888.1806981519505,Female,,1967,0,14909,Eunomia
-5,919.3210130047911,Female,,1968,-5.438796600175114,14909,Eunomia
-5,951.4606433949349,Female,,1969,-5.255078110387574,14909,Eunomia
-5,980.8733744010951,Female,,1970,-5.097497934484068,14909,Eunomia
0,1019.542778918549,Female,,1971,0,14909,Eunomia
-5,1069.9329226557154,Female,,1972,-4.673190154378404,14909,Eunomia
0,1103.9425051334701,Female,,1973,0,14909,Eunomia
-5,1133.5605749486654,Female,,1974,-4.410880292150625,14909,Eunomia
-5,1161.4757015742641,Female,,1975,-4.304868361191716,14909,Eunomia
-5,1185.7193702943189,Female,,1976,-4.216849387185858,14909,Eunomia
-5,1206.8555783709787,Female,,1977,-4.14299779493834,14909,Eunomia
-5,1236.599589322382,Female,,1978,-4.04334599750259,14909,Eunomia
0,1257.9822039698836,Female,,1979,0,14909,Eunomia
-5,1277.7111567419574,Female,,1980,-3.913247507949705,14909,Eunomia
-5,1293.672826830938,Female,,1981,-3.864964847602398,14909,Eunomia
-5,1303.9507186858318,Female,,1982,-3.8345007432789937,14909,Eunomia
