cohort_id,time_id,covariate_id,sum_value,mean,sd,database_id
17492,10,4329847204,10,0.021,0.143,Eunomia
14909,10,4043241204,6,0.013,0.1112,Eunomia
17492,5,4112343204,27,0.056,0.2306,Eunomia
17493,10,4035415204,10,0.021,0.143,Eunomia
14909,10,4152936204,49,0.102,0.303,Eunomia
17492,10,4149245204,10,0.021,0.143,Eunomia
17493,1,4296205204,18,0.038,0.1902,Eunomia
14909,1,4059173204,24,0.05,0.2182,Eunomia
17492,1,4134304204,36,0.075,0.2636,Eunomia
14909,10,78272204,87,0.182,0.3855,Eunomia
17492,1,4048171204,9,0.019,0.1358,Eunomia
17493,5,4112343204,27,0.056,0.2306,Eunomia
14909,10,4285898204,113,0.236,0.4246,Eunomia
17492,9,28060204,5,-0.0104,0,Eunomia
14909,5,30753204,45,0.094,0.2918,Eunomia
17492,5,4283893204,56,0.117,0.3213,Eunomia
17493,10,4134304204,43,0.09,0.2859,Eunomia
14909,1,80180204,479,1,0,Eunomia
17493,10,258780204,8,0.017,0.1282,Eunomia
14909,10,260139204,425,0.887,0.3163,Eunomia
17492,1,440086204,40,0.084,0.2766,Eunomia
17493,1,195588204,38,0.079,0.2703,Eunomia
14909,10,4048171204,9,0.019,0.1358,Eunomia
17492,1,4310024204,128,0.267,0.4425,Eunomia
17493,3,40481087204,25,0.052,0.2224,Eunomia
14909,10,81151204,176,0.367,0.4821,Eunomia
17493,1,4051466204,13,0.027,0.1625,Eunomia
14909,1,4266809204,139,0.29,0.4538,Eunomia
17492,6,80180204,164,0.342,0.4745,Eunomia
17493,3,4283893204,27,0.056,0.2306,Eunomia
14909,1,4283893204,460,0.96,0.1952,Eunomia
17492,2,81893204,13,0.027,0.1625,Eunomia
17493,2,4285898204,110,0.23,0.4206,Eunomia
14909,1,4027663204,266,0.555,0.4969,Eunomia
17492,10,30753204,134,0.28,0.4489,Eunomia
17493,1,257012204,71,0.148,0.3553,Eunomia
14909,1,372328204,46,0.096,0.2946,Eunomia
17492,10,4001336204,137,0.286,0.4519,Eunomia
17493,10,4142905204,27,0.056,0.2306,Eunomia
14909,1,257012204,71,0.148,0.3553,Eunomia
17492,1,4116491204,45,0.094,0.2918,Eunomia
17493,1,4278672204,33,0.069,0.2533,Eunomia
17492,1,260139204,357,0.745,0.4357,Eunomia
17493,1,4132546204,100,0.209,0.4064,Eunomia
17492,10,80180204,479,1,0,Eunomia
17493,10,4310024204,128,0.267,0.4425,Eunomia
17492,10,4152936204,49,0.102,0.303,Eunomia
17493,1,4294548204,63,0.132,0.338,Eunomia
17492,10,192671204,479,1,0,Eunomia
17493,1,4155034204,36,0.075,0.2636,Eunomia
17493,1,4027663204,266,0.555,0.4969,Eunomia
17493,1,80180204,479,1,0,Eunomia
14909,10,4056621204,8,0.017,0.1282,Eunomia
14909,10,40486433204,12,0.025,0.1563,Eunomia
17492,2,4001336204,5,-0.0104,0,Eunomia
14909,1,317009204,13,0.027,0.1625,Eunomia
17492,10,40486433204,12,0.025,0.1563,Eunomia
17492,10,378001204,102,0.213,0.4094,Eunomia
14909,10,375671204,37,0.077,0.267,Eunomia
14909,10,4094814204,7,0.015,0.12,Eunomia
17492,1,321042204,10,0.021,0.143,Eunomia
14909,3,4112343204,16,0.033,0.1797,Eunomia
17492,10,4296205204,28,0.058,0.2346,Eunomia
17493,1,439777204,10,0.021,0.143,Eunomia
14909,10,317576204,28,0.058,0.2346,Eunomia
14909,10,258780204,8,0.017,0.1282,Eunomia
17492,1,261325204,10,0.021,0.143,Eunomia
14909,1,4113008204,50,0.104,0.3058,Eunomia
14909,2,260139204,15,0.031,0.1742,Eunomia
17492,9,260139204,19,0.04,0.1952,Eunomia
14909,5,40481087204,50,0.104,0.3058,Eunomia
17492,1,317576204,9,0.019,0.1358,Eunomia
14909,9,4283893204,45,0.094,0.2918,Eunomia
17492,1,4132546204,100,0.209,0.4064,Eunomia
17493,1,261325204,10,0.021,0.143,Eunomia
14909,8,4283893204,7,0.015,0.12,Eunomia
17492,3,4266809204,139,0.29,0.4538,Eunomia
17493,5,260139204,13,0.027,0.1625,Eunomia
14909,2,81151204,6,0.013,0.1112,Eunomia
17492,5,4285898204,110,0.23,0.4206,Eunomia
17493,10,321042204,15,0.031,0.1742,Eunomia
14909,10,4035415204,10,0.021,0.143,Eunomia
14909,1,4278672204,33,0.069,0.2533,Eunomia
17492,10,4035415204,10,0.021,0.143,Eunomia
17493,1,4113008204,50,0.104,0.3058,Eunomia
14909,1,381316204,9,0.019,0.1358,Eunomia
17492,1,4156265204,31,0.065,0.246,Eunomia
17493,10,4329847204,10,0.021,0.143,Eunomia
14909,1,4294548204,63,0.132,0.338,Eunomia
17492,5,40481087204,50,0.104,0.3058,Eunomia
14909,2,4285898204,110,0.23,0.4206,Eunomia
17492,1,4218389204,68,0.142,0.349,Eunomia
17493,10,4109685204,66,0.138,0.3447,Eunomia
17492,2,192671204,479,1,0,Eunomia
14909,10,4001336204,137,0.286,0.4519,Eunomia
17492,2,80180204,479,1,0,Eunomia
17493,10,4059173204,36,0.075,0.2636,Eunomia
14909,10,4109685204,66,0.138,0.3447,Eunomia
17492,2,30753204,45,0.094,0.2918,Eunomia
17493,10,78272204,87,0.182,0.3855,Eunomia
14909,1,4296205204,18,0.038,0.1902,Eunomia
17492,10,81893204,130,0.271,0.4447,Eunomia
17493,10,4285898204,113,0.236,0.4246,Eunomia
14909,1,261325204,10,0.021,0.143,Eunomia
17492,1,4113008204,50,0.104,0.3058,Eunomia
17493,1,4001336204,100,0.209,0.4064,Eunomia
14909,1,81893204,130,0.271,0.4447,Eunomia
17492,1,28060204,157,0.328,0.4694,Eunomia
17493,1,4237458204,32,0.067,0.2497,Eunomia
14909,1,440086204,40,0.084,0.2766,Eunomia
17492,10,4294548204,102,0.213,0.4094,Eunomia
17493,1,4266809204,139,0.29,0.4538,Eunomia
14909,-1,8507001,237,0.495,0.5,Eunomia
17492,-1,8507001,237,0.495,0.5,Eunomia
17493,-1,8507001,237,0.495,0.5,Eunomia
14909,-1,8532001,242,0.505,0.5,Eunomia
17492,-1,8532001,242,0.505,0.5,Eunomia
17493,-1,8532001,242,0.505,0.5,Eunomia
14909,-1,9007,43,0.09,0.2859,Eunomia
17492,-1,9007,43,0.09,0.2859,Eunomia
17493,-1,2007,39,0.081,0.2735,Eunomia
14909,-1,8007,31,0.065,0.246,Eunomia
17492,-1,8007,31,0.065,0.246,Eunomia
17493,-1,11007,46,0.096,0.2946,Eunomia
14909,-1,10007,41,0.086,0.2798,Eunomia
17492,-1,4007,49,0.102,0.303,Eunomia
17493,-1,3007,28,0.058,0.2346,Eunomia
14909,-1,6007,42,0.088,0.2828,Eunomia
17492,-1,7007,35,0.073,0.2602,Eunomia
17493,-1,5007,46,0.096,0.2946,Eunomia
14909,-1,2007,39,0.081,0.2735,Eunomia
17492,-1,11007,46,0.096,0.2946,Eunomia
17493,-1,9007,43,0.09,0.2859,Eunomia
14909,-1,11007,46,0.096,0.2946,Eunomia
17492,-1,3007,28,0.058,0.2346,Eunomia
17493,-1,8007,31,0.065,0.246,Eunomia
14909,-1,3007,28,0.058,0.2346,Eunomia
17492,-1,2007,39,0.081,0.2735,Eunomia
17493,-1,1007,40,0.084,0.2766,Eunomia
14909,-1,4007,49,0.102,0.303,Eunomia
17492,-1,10007,41,0.086,0.2798,Eunomia
17493,-1,12007,39,0.081,0.2735,Eunomia
14909,-1,7007,35,0.073,0.2602,Eunomia
17492,-1,6007,42,0.088,0.2828,Eunomia
17493,-1,10007,41,0.086,0.2798,Eunomia
14909,-1,5007,46,0.096,0.2946,Eunomia
17492,-1,1007,40,0.084,0.2766,Eunomia
17493,-1,6007,42,0.088,0.2828,Eunomia
14909,-1,1007,40,0.084,0.2766,Eunomia
17492,-1,12007,39,0.081,0.2735,Eunomia
17493,-1,4007,49,0.102,0.303,Eunomia
14909,-1,12007,39,0.081,0.2735,Eunomia
17492,-1,5007,46,0.096,0.2946,Eunomia
17493,-1,7007,35,0.073,0.2602,Eunomia
17492,10,4029498201,6,0.013,0.1112,Eunomia
17492,8,40481087201,5,-0.0104,0,Eunomia
17492,5,260139201,13,0.027,0.1625,Eunomia
14909,8,40481087201,5,-0.0104,0,Eunomia
17492,10,313217201,11,0.023,0.1498,Eunomia
17492,9,40481087201,38,0.079,0.2703,Eunomia
14909,10,440448201,17,0.035,0.185,Eunomia
17492,1,4142905201,22,0.046,0.2093,Eunomia
14909,9,40481087201,38,0.079,0.2703,Eunomia
17492,1,4059173201,24,0.05,0.2182,Eunomia
17492,10,257012201,106,0.221,0.4151,Eunomia
17492,1,4283893201,80,0.167,0.373,Eunomia
17492,6,4266809201,46,0.096,0.2946,Eunomia
17493,2,30753201,45,0.094,0.2918,Eunomia
14909,10,195588201,59,0.123,0.3286,Eunomia
17492,7,192671201,479,1,0,Eunomia
17493,10,134438201,15,0.031,0.1742,Eunomia
17492,4,192671201,479,1,0,Eunomia
17493,1,440086201,22,0.046,0.2093,Eunomia
14909,1,4146173201,19,0.04,0.1952,Eunomia
17492,4,80180201,159,0.332,0.4709,Eunomia
17493,2,40481087201,49,0.102,0.303,Eunomia
14909,10,4142905201,27,0.056,0.2306,Eunomia
17492,10,4266809201,139,0.29,0.4538,Eunomia
17493,9,260139201,19,0.04,0.1952,Eunomia
14909,5,80180201,320,0.668,0.4709,Eunomia
17492,1,4155034201,36,0.075,0.2636,Eunomia
17493,3,4285898201,37,0.077,0.267,Eunomia
14909,5,4266809201,93,0.194,0.3955,Eunomia
17492,10,195588201,59,0.123,0.3286,Eunomia
17493,1,375671201,25,0.052,0.2224,Eunomia
14909,1,30753201,134,0.28,0.4489,Eunomia
17492,10,81151201,174,0.363,0.4809,Eunomia
17493,10,313217201,11,0.023,0.1498,Eunomia
14909,1,4237458201,32,0.067,0.2497,Eunomia
17492,10,4237458201,49,0.102,0.303,Eunomia
17493,1,440448201,13,0.027,0.1625,Eunomia
14909,10,4155034201,55,0.115,0.3188,Eunomia
17492,10,381316201,32,0.067,0.2497,Eunomia
17493,5,80180201,320,0.668,0.4709,Eunomia
14909,10,4116491201,76,0.159,0.3654,Eunomia
17492,1,4112343201,392,0.818,0.3855,Eunomia
17493,1,381316201,9,0.019,0.1358,Eunomia
14909,10,4112343201,433,0.904,0.2946,Eunomia
17493,10,4146173201,33,0.069,0.2533,Eunomia
14909,10,4156265201,53,0.111,0.3137,Eunomia
17493,10,81893201,130,0.271,0.4447,Eunomia
14909,1,4310024201,128,0.267,0.4425,Eunomia
17493,10,4116491201,76,0.159,0.3654,Eunomia
14909,10,439777201,12,0.025,0.1563,Eunomia
17493,1,28060201,156,0.326,0.4686,Eunomia
14909,10,28060201,199,0.415,0.4928,Eunomia
17493,1,4112343201,392,0.818,0.3855,Eunomia
14909,1,192671201,479,1,0,Eunomia
17493,1,81151201,111,0.232,0.4219,Eunomia
17492,10,4001336201,8,0.017,0.1282,Eunomia
17492,2,81893201,13,0.027,0.1625,Eunomia
17492,10,4329847201,10,0.021,0.143,Eunomia
17493,10,258780201,8,0.017,0.1282,Eunomia
17493,10,40479422201,16,0.033,0.1797,Eunomia
17493,3,30753201,6,0.013,0.1112,Eunomia
17492,1,440086201,22,0.046,0.2093,Eunomia
17493,5,81151201,5,-0.0104,0,Eunomia
17492,5,4112343201,27,0.056,0.2306,Eunomia
17493,1,4296205201,18,0.038,0.1902,Eunomia
14909,10,4043241201,6,0.013,0.1112,Eunomia
17492,10,30753201,134,0.28,0.4489,Eunomia
14909,10,4329847201,10,0.021,0.143,Eunomia
17492,9,28060201,5,-0.0104,0,Eunomia
17493,3,40481087201,22,0.046,0.2093,Eunomia
17492,10,4043241201,6,0.013,0.1112,Eunomia
17493,5,28060201,6,0.013,0.1112,Eunomia
14909,10,78272201,87,0.182,0.3855,Eunomia
17492,10,192671201,479,1,0,Eunomia
14909,5,30753201,45,0.094,0.2918,Eunomia
17492,1,4116491201,45,0.094,0.2918,Eunomia
17493,1,195588201,38,0.079,0.2703,Eunomia
14909,1,4059173201,24,0.05,0.2182,Eunomia
17492,6,80180201,159,0.332,0.4709,Eunomia
17493,10,4035415201,10,0.021,0.143,Eunomia
14909,10,4152936201,49,0.102,0.303,Eunomia
17492,4,4266809201,46,0.096,0.2946,Eunomia
17493,10,4142905201,27,0.056,0.2306,Eunomia
14909,1,4266809201,139,0.29,0.4538,Eunomia
17492,10,375671201,37,0.077,0.267,Eunomia
17493,1,4294548201,61,0.127,0.3334,Eunomia
14909,1,372328201,44,0.092,0.2888,Eunomia
17492,10,4056621201,8,0.017,0.1282,Eunomia
17493,1,4278672201,33,0.069,0.2533,Eunomia
14909,10,4230399201,12,0.025,0.1563,Eunomia
17492,10,4149245201,10,0.021,0.143,Eunomia
14909,10,260139201,424,0.885,0.3188,Eunomia
17492,1,4278672201,33,0.069,0.2533,Eunomia
17493,2,4285898201,110,0.23,0.4206,Eunomia
14909,10,81151201,174,0.363,0.4809,Eunomia
17492,10,4296204201,50,0.104,0.3058,Eunomia
17493,5,4112343201,27,0.056,0.2306,Eunomia
14909,10,4285898201,113,0.236,0.4246,Eunomia
17492,10,4152936201,49,0.102,0.303,Eunomia
17493,10,4310024201,128,0.267,0.4425,Eunomia
14909,1,378001201,71,0.148,0.3553,Eunomia
17492,1,4134304201,36,0.075,0.2636,Eunomia
17493,10,4056621201,8,0.017,0.1282,Eunomia
14909,1,4027663201,266,0.555,0.4969,Eunomia
17492,10,80180201,479,1,0,Eunomia
17493,10,4134304201,43,0.09,0.2859,Eunomia
14909,1,257012201,71,0.148,0.3553,Eunomia
17492,1,4310024201,128,0.267,0.4425,Eunomia
17493,1,80180201,479,1,0,Eunomia
14909,1,80180201,479,1,0,Eunomia
17492,1,260139201,356,0.743,0.4369,Eunomia
17493,1,4027663201,266,0.555,0.4969,Eunomia
14909,1,4283893201,80,0.167,0.373,Eunomia
17492,1,134438201,15,0.031,0.1742,Eunomia
17493,1,257012201,71,0.148,0.3553,Eunomia
17493,1,4155034201,36,0.075,0.2636,Eunomia
17492,1,440448201,13,0.027,0.1625,Eunomia
17493,1,4230399201,7,0.015,0.12,Eunomia
17492,1,4230399201,7,0.015,0.12,Eunomia
17493,2,81151201,5,-0.0104,0,Eunomia
17493,10,4094814201,7,0.015,0.12,Eunomia
17492,9,81151201,6,0.013,0.1112,Eunomia
17493,2,28060201,6,0.013,0.1112,Eunomia
14909,1,134438201,15,0.031,0.1742,Eunomia
17492,3,260139201,5,-0.0104,0,Eunomia
17493,1,372328201,44,0.092,0.2888,Eunomia
14909,2,30753201,45,0.094,0.2918,Eunomia
17493,10,317576201,28,0.058,0.2346,Eunomia
14909,10,4296204201,50,0.104,0.3058,Eunomia
17493,10,4156265201,53,0.111,0.3137,Eunomia
17493,4,4266809201,46,0.096,0.2946,Eunomia
17492,2,4112343201,29,0.061,0.2385,Eunomia
17493,2,4112343201,29,0.061,0.2385,Eunomia
14909,9,28060201,5,-0.0104,0,Eunomia
17492,10,439777201,12,0.025,0.1563,Eunomia
17493,3,80180201,479,1,0,Eunomia
17492,10,40479422201,16,0.033,0.1797,Eunomia
17493,5,4285898201,110,0.23,0.4206,Eunomia
14909,10,313217201,11,0.023,0.1498,Eunomia
17492,1,78272201,68,0.142,0.349,Eunomia
17493,1,30753201,134,0.28,0.4489,Eunomia
14909,1,4134304201,36,0.075,0.2636,Eunomia
17492,10,4109685201,66,0.138,0.3447,Eunomia
17493,10,378001201,102,0.213,0.4094,Eunomia
14909,3,4266809201,139,0.29,0.4538,Eunomia
17493,1,4218389201,68,0.142,0.349,Eunomia
14909,9,4112343201,32,0.067,0.2497,Eunomia
17493,1,4296204201,32,0.067,0.2497,Eunomia
14909,3,80180201,479,1,0,Eunomia
17492,5,81893201,13,0.027,0.1625,Eunomia
17493,10,40479768201,6,0.013,0.1112,Eunomia
14909,2,192671201,479,1,0,Eunomia
17493,1,4152936201,32,0.067,0.2497,Eunomia
14909,10,4149245201,10,0.021,0.143,Eunomia
17492,10,4285898201,113,0.236,0.4246,Eunomia
17493,10,192671201,479,1,0,Eunomia
14909,10,40481087201,472,0.985,0.12,Eunomia
17492,10,372328201,61,0.127,0.3334,Eunomia
17493,10,260139201,424,0.885,0.3188,Eunomia
14909,10,4218389201,93,0.194,0.3955,Eunomia
17492,10,40481087201,472,0.985,0.12,Eunomia
17493,1,4283893201,80,0.167,0.373,Eunomia
14909,1,321042201,10,0.021,0.143,Eunomia
17492,10,4027663201,266,0.555,0.4969,Eunomia
17493,1,40481087201,453,0.946,0.2266,Eunomia
14909,2,260139201,15,0.031,0.1742,Eunomia
14909,10,258780201,8,0.017,0.1282,Eunomia
17492,1,261325201,10,0.021,0.143,Eunomia
17492,1,317576201,9,0.019,0.1358,Eunomia
14909,10,4001336201,8,0.017,0.1282,Eunomia
14909,1,381316201,9,0.019,0.1358,Eunomia
17492,1,321042201,10,0.021,0.143,Eunomia
14909,1,261325201,10,0.021,0.143,Eunomia
14909,3,4112343201,15,0.031,0.1742,Eunomia
17492,2,30753201,45,0.094,0.2918,Eunomia
14909,1,4296205201,18,0.038,0.1902,Eunomia
17492,10,4035415201,10,0.021,0.143,Eunomia
17493,1,4001336201,6,0.013,0.1112,Eunomia
14909,10,4035415201,10,0.021,0.143,Eunomia
17492,9,260139201,19,0.04,0.1952,Eunomia
14909,1,4294548201,61,0.127,0.3334,Eunomia
17492,1,4156265201,31,0.065,0.246,Eunomia
17493,10,321042201,15,0.031,0.1742,Eunomia
17492,10,4146173201,33,0.069,0.2533,Eunomia
17493,5,260139201,13,0.027,0.1625,Eunomia
14909,1,40479422201,8,0.017,0.1282,Eunomia
17492,1,4218389201,68,0.142,0.349,Eunomia
17493,1,4237458201,32,0.067,0.2497,Eunomia
14909,1,440086201,22,0.046,0.2093,Eunomia
17492,10,378001201,102,0.213,0.4094,Eunomia
17493,10,4285898201,113,0.236,0.4246,Eunomia
14909,5,40481087201,47,0.098,0.2975,Eunomia
17492,2,192671201,479,1,0,Eunomia
17493,10,4329847201,10,0.021,0.143,Eunomia
14909,10,4056621201,8,0.017,0.1282,Eunomia
17492,5,40481087201,47,0.098,0.2975,Eunomia
17493,1,261325201,10,0.021,0.143,Eunomia
14909,1,4278672201,33,0.069,0.2533,Eunomia
17492,5,4285898201,110,0.23,0.4206,Eunomia
17493,10,4059173201,36,0.075,0.2636,Eunomia
17492,3,4266809201,139,0.29,0.4538,Eunomia
17493,1,439777201,10,0.021,0.143,Eunomia
14909,10,4094814201,7,0.015,0.12,Eunomia
17492,2,80180201,479,1,0,Eunomia
17493,10,78272201,87,0.182,0.3855,Eunomia
17492,10,40479768201,6,0.013,0.1112,Eunomia
17493,1,4113008201,50,0.104,0.3058,Eunomia
14909,2,81151201,5,-0.0104,0,Eunomia
17492,1,4113008201,50,0.104,0.3058,Eunomia
17493,10,4109685201,66,0.138,0.3447,Eunomia
14909,2,4285898201,110,0.23,0.4206,Eunomia
17492,10,4296205201,28,0.058,0.2346,Eunomia
17493,1,4266809201,139,0.29,0.4538,Eunomia
14909,10,375671201,37,0.077,0.267,Eunomia
17492,10,4294548201,100,0.209,0.4064,Eunomia
14909,1,4113008201,50,0.104,0.3058,Eunomia
17492,10,81893201,130,0.271,0.4447,Eunomia
14909,10,317576201,28,0.058,0.2346,Eunomia
17492,1,28060201,156,0.326,0.4686,Eunomia
14909,10,4109685201,66,0.138,0.3447,Eunomia
14909,1,81893201,130,0.271,0.4447,Eunomia
14909,5,28060201,6,0.013,0.1112,Eunomia
17493,5,81893201,13,0.027,0.1625,Eunomia
17493,3,260139201,5,-0.0104,0,Eunomia
17492,1,4056621201,6,0.013,0.1112,Eunomia
17493,1,40479422201,8,0.017,0.1282,Eunomia
17492,2,28060201,6,0.013,0.1112,Eunomia
17492,5,81151201,5,-0.0104,0,Eunomia
14909,3,40481087201,22,0.046,0.2093,Eunomia
17492,1,4001336201,6,0.013,0.1112,Eunomia
17493,10,4296205201,28,0.058,0.2346,Eunomia
14909,1,4230399201,7,0.015,0.12,Eunomia
17493,1,4035415201,6,0.013,0.1112,Eunomia
17492,10,440086201,22,0.046,0.2093,Eunomia
17493,1,4142905201,22,0.046,0.2093,Eunomia
17493,1,4134304201,36,0.075,0.2636,Eunomia
14909,1,4152936201,32,0.067,0.2497,Eunomia
17493,1,4310024201,128,0.267,0.4425,Eunomia
17493,1,4056621201,6,0.013,0.1112,Eunomia
14909,5,4112343201,27,0.056,0.2306,Eunomia
17493,6,80180201,159,0.332,0.4709,Eunomia
14909,10,4059173201,36,0.075,0.2636,Eunomia
17492,3,40481087201,22,0.046,0.2093,Eunomia
17493,3,192671201,479,1,0,Eunomia
14909,10,372328201,61,0.127,0.3334,Eunomia
17493,2,4266809201,139,0.29,0.4538,Eunomia
17492,1,375671201,25,0.052,0.2224,Eunomia
17493,10,195588201,59,0.123,0.3286,Eunomia
14909,6,4266809201,46,0.096,0.2946,Eunomia
17492,1,4152936201,32,0.067,0.2497,Eunomia
17493,10,4278672201,44,0.092,0.2888,Eunomia
14909,2,81893201,13,0.027,0.1625,Eunomia
17492,5,4266809201,93,0.194,0.3955,Eunomia
17493,10,4294548201,100,0.209,0.4064,Eunomia
14909,7,192671201,479,1,0,Eunomia
17492,3,4285898201,37,0.077,0.267,Eunomia
17493,10,257012201,106,0.221,0.4151,Eunomia
14909,6,80180201,159,0.332,0.4709,Eunomia
17492,10,4278672201,44,0.092,0.2888,Eunomia
17493,10,80180201,479,1,0,Eunomia
14909,4,192671201,479,1,0,Eunomia
17492,10,4116491201,76,0.159,0.3654,Eunomia
17493,10,4027663201,266,0.555,0.4969,Eunomia
14909,10,4027663201,266,0.555,0.4969,Eunomia
17492,10,4310024201,128,0.267,0.4425,Eunomia
17493,10,4155034201,55,0.115,0.3188,Eunomia
14909,1,78272201,68,0.142,0.349,Eunomia
17492,10,4134304201,43,0.09,0.2859,Eunomia
14909,10,378001201,102,0.213,0.4094,Eunomia
17492,10,260139201,424,0.885,0.3188,Eunomia
14909,10,257012201,106,0.221,0.4151,Eunomia
17492,10,134438201,15,0.031,0.1742,Eunomia
14909,10,4266809201,139,0.29,0.4538,Eunomia
17492,1,30753201,134,0.28,0.4489,Eunomia
14909,10,80180201,479,1,0,Eunomia
17492,1,80180201,479,1,0,Eunomia
14909,10,4283893201,123,0.257,0.4369,Eunomia
17492,1,4296204201,32,0.067,0.2497,Eunomia
14909,1,4285898201,113,0.236,0.4246,Eunomia
17492,1,192671201,479,1,0,Eunomia
14909,1,260139201,356,0.743,0.4369,Eunomia
14909,1,81151201,111,0.232,0.4219,Eunomia
17493,8,40481087201,5,-0.0104,0,Eunomia
17493,2,260139201,15,0.031,0.1742,Eunomia
17493,10,375671201,37,0.077,0.267,Eunomia
17493,1,4146173201,19,0.04,0.1952,Eunomia
14909,5,81151201,5,-0.0104,0,Eunomia
14909,5,260139201,13,0.027,0.1625,Eunomia
17493,9,40481087201,38,0.079,0.2703,Eunomia
14909,1,440448201,13,0.027,0.1625,Eunomia
17493,3,4266809201,139,0.29,0.4538,Eunomia
14909,10,4146173201,33,0.069,0.2533,Eunomia
17493,4,80180201,159,0.332,0.4709,Eunomia
17492,1,381316201,9,0.019,0.1358,Eunomia
17493,2,192671201,479,1,0,Eunomia
14909,4,4266809201,46,0.096,0.2946,Eunomia
17492,2,4285898201,110,0.23,0.4206,Eunomia
17493,10,381316201,32,0.067,0.2497,Eunomia
14909,2,40481087201,49,0.102,0.303,Eunomia
17492,1,4237458201,32,0.067,0.2497,Eunomia
17493,1,4116491201,45,0.094,0.2918,Eunomia
14909,1,4155034201,36,0.075,0.2636,Eunomia
17492,5,30753201,45,0.094,0.2918,Eunomia
17493,10,4112343201,433,0.904,0.2946,Eunomia
14909,1,4116491201,45,0.094,0.2918,Eunomia
17493,1,81893201,130,0.271,0.4447,Eunomia
14909,1,195588201,38,0.079,0.2703,Eunomia
17492,10,4142905201,27,0.056,0.2306,Eunomia
17493,1,134438201,15,0.031,0.1742,Eunomia
17492,10,4094814201,7,0.015,0.12,Eunomia
17493,10,440448201,17,0.035,0.185,Eunomia
14909,5,4285898201,110,0.23,0.4206,Eunomia
17493,10,81151201,174,0.363,0.4809,Eunomia
14909,4,80180201,159,0.332,0.4709,Eunomia
17492,5,80180201,320,0.668,0.4709,Eunomia
17493,10,28060201,199,0.415,0.4928,Eunomia
14909,10,4310024201,128,0.267,0.4425,Eunomia
17492,2,40481087201,49,0.102,0.303,Eunomia
17493,10,440086201,22,0.046,0.2093,Eunomia
14909,1,4142905201,22,0.046,0.2093,Eunomia
17492,10,4155034201,55,0.115,0.3188,Eunomia
14909,1,28060201,156,0.326,0.4686,Eunomia
17492,10,4283893201,123,0.257,0.4369,Eunomia
14909,10,30753201,134,0.28,0.4489,Eunomia
17492,1,4266809201,139,0.29,0.4538,Eunomia
14909,1,4156265201,31,0.065,0.246,Eunomia
17492,10,4059173201,36,0.075,0.2636,Eunomia
14909,10,4237458201,49,0.102,0.303,Eunomia
17492,10,4112343201,433,0.904,0.2946,Eunomia
14909,10,192671201,479,1,0,Eunomia
14909,1,439777201,10,0.021,0.143,Eunomia
17492,1,81151201,111,0.232,0.4219,Eunomia
14909,1,4112343201,392,0.818,0.3855,Eunomia
17492,1,257012201,71,0.148,0.3553,Eunomia
17492,1,195588201,38,0.079,0.2703,Eunomia
14909,1,317576201,9,0.019,0.1358,Eunomia
17492,1,4146173201,19,0.04,0.1952,Eunomia
17493,10,439777201,12,0.025,0.1563,Eunomia
14909,1,4035415201,6,0.013,0.1112,Eunomia
17492,10,258780201,8,0.017,0.1282,Eunomia
17493,10,4001336201,8,0.017,0.1282,Eunomia
14909,1,4056621201,6,0.013,0.1112,Eunomia
17492,1,4035415201,6,0.013,0.1112,Eunomia
17493,10,261325201,17,0.035,0.185,Eunomia
14909,3,30753201,6,0.013,0.1112,Eunomia
14909,10,80502201,7,0.015,0.12,Eunomia
17492,3,4112343201,15,0.031,0.1742,Eunomia
17493,5,40481087201,47,0.098,0.2975,Eunomia
14909,1,4001336201,6,0.013,0.1112,Eunomia
17492,10,321042201,15,0.031,0.1742,Eunomia
17493,3,4112343201,15,0.031,0.1742,Eunomia
14909,10,40479768201,6,0.013,0.1112,Eunomia
17492,10,317576201,28,0.058,0.2346,Eunomia
17493,1,321042201,10,0.021,0.143,Eunomia
14909,10,4296205201,28,0.058,0.2346,Eunomia
17492,1,4296205201,18,0.038,0.1902,Eunomia
17493,10,4113008201,81,0.169,0.3748,Eunomia
14909,9,81151201,6,0.013,0.1112,Eunomia
17492,10,4218389201,93,0.194,0.3955,Eunomia
17493,10,80502201,7,0.015,0.12,Eunomia
17492,2,260139201,15,0.031,0.1742,Eunomia
17493,10,4029498201,6,0.013,0.1112,Eunomia
17492,10,261325201,17,0.035,0.185,Eunomia
17493,6,4266809201,46,0.096,0.2946,Eunomia
14909,10,261325201,17,0.035,0.185,Eunomia
17492,1,378001201,71,0.148,0.3553,Eunomia
17493,5,30753201,45,0.094,0.2918,Eunomia
14909,1,375671201,25,0.052,0.2224,Eunomia
17493,2,80180201,479,1,0,Eunomia
14909,9,260139201,19,0.04,0.1952,Eunomia
17492,10,4113008201,81,0.169,0.3748,Eunomia
17493,7,192671201,479,1,0,Eunomia
17492,1,4294548201,61,0.127,0.3334,Eunomia
17493,4,192671201,479,1,0,Eunomia
14909,10,4278672201,44,0.092,0.2888,Eunomia
17492,10,4156265201,53,0.111,0.3137,Eunomia
17493,1,4109685201,45,0.094,0.2918,Eunomia
14909,10,440086201,22,0.046,0.2093,Eunomia
17492,10,28060201,199,0.415,0.4928,Eunomia
17493,1,78272201,68,0.142,0.349,Eunomia
17492,1,81893201,130,0.271,0.4447,Eunomia
17493,10,4149245201,10,0.021,0.143,Eunomia
